"GameID","Datum","Zeit","TableID","Guthaben","Spielstand","Einsatz","Drehrichtung","Ausgang","Ergebnis","Farbe","Gerade","HiLo","Dutzend","Kolonne"
"1106","Sonntag, 14. August 2016","21:04:22","Vesta Danika","3234","[1, 1, 1, 2, 3]","4","rechts","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1107","Sonntag, 14. August 2016","21:05:01","Vesta Danika","3230","[1, 1, 1, 2, 3, 4]","5","links","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1108","Sonntag, 14. August 2016","21:05:46","Vesta Danika","3235","[1, 1, 2, 3]","4","rechts","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1109","Sonntag, 14. August 2016","21:06:30","Vesta Danika","3231","[1, 1, 2, 3, 4]","5","links","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"1110","Sonntag, 14. August 2016","21:07:13","Vesta Danika","3236","[1, 2, 3]","4","rechts","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"1111","Sonntag, 14. August 2016","21:07:57","Vesta Danika","3240","[2]","2","links","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1112","Sonntag, 14. August 2016","21:08:39","Vesta Danika","3238","[2, 2]","4","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1113","Montag, 15. August 2016","20:52:36","Iris Presiia","3242","[1, 1, 1, 1, 1]","2","links","verloren","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1114","Montag, 15. August 2016","20:53:45","Iris Presiia","3240","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1115","Montag, 15. August 2016","20:54:37","Iris Presiia","3243","[1, 1, 1, 1]","2","links","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1116","Montag, 15. August 2016","20:55:24","Iris Presiia","3245","[1, 1]","2","rechts","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1117","Montag, 15. August 2016","20:56:11","Iris Presiia","3247","[1, 1, 1, 1, 1]","2","links","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"1118","Montag, 15. August 2016","20:57:01","Iris Presiia","3249","[1, 1, 1]","2","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1119","Montag, 15. August 2016","20:57:49","Iris Presiia","3251","[1]","1","links","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1120","Montag, 15. August 2016","20:58:37","Iris Presiia","3250","[1, 1]","2","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1121","Montag, 15. August 2016","20:59:21","Iris Denis","3252","[1, 1, 1, 1, 1]","2","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"1122","Montag, 15. August 2016","21:00:09","Iris Denis","3250","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1123","Montag, 15. August 2016","21:00:56","Iris Denis","3247","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1124","Montag, 15. August 2016","21:01:42","Iris Denis","3251","[1, 1, 1, 1, 2]","3","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1125","Montag, 15. August 2016","21:02:27","Iris Denis","3254","[1, 1, 1]","2","links","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1126","Montag, 15. August 2016","21:03:09","Iris Denis","3256","[1]","1","rechts","verloren","0","grün","null","null","null","null"
"1127","Montag, 15. August 2016","21:04:03","Iris Denis","3255","[1, 1]","2","links","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1128","Montag, 15. August 2016","21:04:48","Iris Denis","3253","[1, 1, 2]","3","rechts","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1129","Montag, 15. August 2016","21:05:34","Iris Denis","3250","[1, 1, 2, 3]","4","links","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1130","Montag, 15. August 2016","21:06:21","Iris Denis","3254","[1, 2]","3","rechts","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1131","Montag, 15. August 2016","21:07:05","Iris Denis","3257","[1, 1, 1, 1, 1]","2","links","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"1132","Montag, 15. August 2016","21:07:52","Iris Denis","3255","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1133","Montag, 15. August 2016","21:08:39","Iris Denis","3258","[1, 1, 1, 1]","2","links","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"1134","Montag, 15. August 2016","21:09:26","Iris Denis","3256","[1, 1, 1, 1, 2]","3","rechts","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1135","Montag, 15. August 2016","21:10:09","Iris Denis","3253","[1, 1, 1, 1, 2, 3]","4","links","gewonnen","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1136","Montag, 15. August 2016","21:10:57","Iris Denis","3257","[1, 1, 1, 2]","3","rechts","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"1137","Montag, 15. August 2016","21:11:40","Iris Denis","3260","[1, 1]","2","links","gewonnen","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1138","Montag, 15. August 2016","21:12:24","Iris Denis","3262","[1, 1, 1, 1, 1]","2","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1139","Montag, 15. August 2016","21:13:12","Iris Denis","3264","[1, 1, 1]","2","links","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"1140","Montag, 15. August 2016","21:13:58","Iris Denis","3266","[1]","1","rechts","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"1141","Montag, 15. August 2016","21:14:50","Iris Denis","3267","[1, 1, 1, 1, 1]","2","links","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"1142","Montag, 15. August 2016","21:15:27","Iris Denis","3265","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1143","Montag, 15. August 2016","21:16:14","Iris Denis","3262","[1, 1, 1, 1, 1, 2, 3]","4","links","verloren","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1144","Montag, 15. August 2016","21:17:01","Iris Denis","3258","[1, 1, 1, 1, 1, 2, 3, 4]","5","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1145","Montag, 15. August 2016","21:17:45","Iris Denis","3253","[1, 1, 1, 1, 1, 2, 3, 4, 5]","6","links","gewonnen","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1146","Montag, 15. August 2016","21:18:32","Iris Denis","3259","[1, 1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1147","Montag, 15. August 2016","21:19:21","Iris Denis","3264","[1, 1, 1, 2, 3]","4","links","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1148","Montag, 15. August 2016","21:20:08","Iris Denis","3268","[1, 1, 2]","3","rechts","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"1149","Montag, 15. August 2016","21:20:53","Iris Denis","3265","[1, 1, 2, 3]","4","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1150","Montag, 15. August 2016","21:21:42","Iris Denis","3261","[1, 1, 2, 3, 4]","5","rechts","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1151","Montag, 15. August 2016","21:22:26","Iris Denis","3256","[1, 1, 2, 3, 4, 5]","6","links","gewonnen","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1152","Montag, 15. August 2016","21:23:14","Iris Denis","3262","[1, 2, 3, 4]","5","rechts","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1153","Montag, 15. August 2016","21:23:59","Iris Denis","3257","[1, 2, 3, 4, 5]","6","links","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1154","Montag, 15. August 2016","21:24:44","Iris Denis","3263","[2, 3, 4]","6","rechts","verloren","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"1155","Montag, 15. August 2016","21:25:29","Iris Denis","3257","[2, 3, 4, 6]","8","links","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1156","Montag, 15. August 2016","21:26:16","Iris Denis","3265","[3, 4]","7","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1157","Montag, 15. August 2016","21:27:05","Iris Denis","3258","[3, 4, 7]","10","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1158","Montag, 15. August 2016","21:27:49","Iris Janete","3248","[3, 4, 7, 10]","13","rechts","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1159","Montag, 15. August 2016","21:28:36","Iris Janete","3235","[3, 4, 7, 10, 13]","16","links","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1160","Montag, 15. August 2016","21:29:27","Iris Janete","3251","[4, 7, 10]","14","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"1161","Montag, 15. August 2016","21:30:12","Iris Janete","3265","[7]","7","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1162","Montag, 15. August 2016","21:30:56","Iris Janete","3258","[7, 7]","14","rechts","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"1163","Montag, 15. August 2016","21:31:46","Iris Janete","3244","[7, 7, 14]","21","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"1164","Montag, 15. August 2016","21:32:32","Iris Janete","3265","[7]","7","rechts","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1165","Montag, 15. August 2016","21:33:17","Iris Janete","3258","[7, 7]","14","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"1166","Montag, 15. August 2016","21:34:09","Iris Janete","3280","[1, 1, 1, 1, 1]","2","rechts","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1167","Montag, 15. August 2016","21:34:50","Iris Janete","3284","[1, 1, 1]","2","links","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1168","Montag, 15. August 2016","21:35:40","Iris Janete","3286","[1]","1","rechts","gewonnen","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1169","Montag, 15. August 2016","22:09:11","Prestige Amira","3287","[1, 1, 1, 1, 1]","2","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1170","Montag, 15. August 2016","22:10:07","Prestige Amira","3289","[1, 1, 1]","2","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1171","Montag, 15. August 2016","22:11:07","Prestige Amira","3291","[1]","1","links","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1172","Montag, 15. August 2016","22:11:53","Prestige Amira","3292","[1, 1, 1, 1, 1]","2","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1173","Montag, 15. August 2016","22:12:54","Prestige Amira","3294","[1, 1, 1]","2","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1174","Montag, 15. August 2016","22:13:52","Prestige Amira","3296","[1]","1","rechts","verloren","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"1175","Montag, 15. August 2016","22:14:47","Prestige Amira","3295","[1, 1]","2","links","verloren","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"1176","Montag, 15. August 2016","22:15:40","Prestige Amira","3293","[1, 1, 2]","3","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1177","Montag, 15. August 2016","22:16:36","Prestige Amira","3296","[1]","1","links","verloren","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"1178","Montag, 15. August 2016","22:17:28","Prestige Amira","3295","[1, 1]","2","rechts","verloren","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1179","Montag, 15. August 2016","22:18:24","Prestige Amira","3293","[1, 1, 2]","3","links","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1180","Montag, 15. August 2016","22:19:23","Prestige Amira","3296","[1]","1","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1181","Montag, 15. August 2016","22:20:26","Prestige Amira","3297","[1, 1, 1, 1, 1]","2","links","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1182","Montag, 15. August 2016","22:21:13","Prestige Amira","3295","[1, 1, 1, 1, 1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1183","Montag, 15. August 2016","22:22:12","Prestige Amira","3298","[1, 1, 1, 1]","2","links","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1184","Montag, 15. August 2016","22:23:02","Prestige Amira","3300","[1, 1]","2","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1185","Montag, 15. August 2016","22:23:58","Prestige Amira","3298","[1, 1, 2]","3","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1186","Montag, 15. August 2016","22:24:52","Prestige Amira","3301","[1]","1","rechts","verloren","0","grün","null","null","null","null"
"1187","Montag, 15. August 2016","22:25:46","Prestige Amira","3300","[1, 1]","2","links","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1188","Montag, 15. August 2016","22:26:50","Prestige Amira","3298","[1, 1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1189","Montag, 15. August 2016","22:27:39","Prestige Daina","3301","[1]","1","links","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"1190","Montag, 15. August 2016","22:28:34","Prestige Daina","3300","[1, 1]","2","rechts","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"1191","Montag, 15. August 2016","22:29:29","Prestige Daina","3298","[1, 1, 2]","3","links","gewonnen","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1192","Montag, 15. August 2016","22:30:28","Prestige Daina","3301","[1]","1","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1193","Dienstag, 16. August 2016","08:50:56","Vesta Sidnija","3302","[1, 1, 1, 1, 1]","2","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1194","Dienstag, 16. August 2016","08:51:40","Vesta Sidnija","3304","[1, 1, 1]","2","links","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1195","Dienstag, 16. August 2016","08:52:22","Vesta Sidnija","3302","[1, 1, 1, 2]","3","rechts","gewonnen","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"1196","Dienstag, 16. August 2016","08:53:03","Vesta Sidnija","3305","[1, 1]","2","links","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1197","Dienstag, 16. August 2016","08:53:46","Vesta Sidnija","3303","[1, 1, 2]","3","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"1198","Dienstag, 16. August 2016","08:54:26","Vesta Sidnija","3300","[1, 1, 2, 3]","4","links","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1199","Dienstag, 16. August 2016","08:55:08","Vesta Sidnija","3296","[1, 1, 2, 3, 4]","5","rechts","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1200","Dienstag, 16. August 2016","08:55:51","Vesta Sidnija","3301","[1, 2, 3]","4","links","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1201","Dienstag, 16. August 2016","08:56:33","Vesta Sidnija","3297","[1, 2, 3, 4]","5","rechts","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1202","Dienstag, 16. August 2016","08:57:16","Vesta Sidnija","3302","[2, 3]","5","links","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1203","Dienstag, 16. August 2016","08:57:58","Vesta Sidnija","3297","[2, 3, 5]","7","rechts","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"1204","Dienstag, 16. August 2016","08:58:41","Vesta Sidnija","3290","[2, 3, 5, 7]","9","links","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1205","Dienstag, 16. August 2016","08:59:20","Vesta Magone","3299","[3, 5]","8","rechts","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1206","Dienstag, 16. August 2016","08:59:57","Vesta Magone","3291","[3, 5, 8]","11","links","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"1207","Dienstag, 16. August 2016","09:00:38","Vesta Magone","3302","[5]","5","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1208","Dienstag, 16. August 2016","09:01:14","Vesta Magone","3307","[1, 1, 1, 1, 1]","2","links","verloren","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"1209","Dienstag, 16. August 2016","09:01:52","Vesta Magone","3305","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1210","Dienstag, 16. August 2016","09:02:30","Vesta Magone","3302","[1, 1, 1, 1, 1, 2, 3]","4","links","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1211","Dienstag, 16. August 2016","09:03:55","Diamond Giselle","3298","[1, 1, 1, 1, 1, 2, 3, 4]","5","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1212","Dienstag, 16. August 2016","09:04:44","Diamond Giselle","3293","[1, 1, 1, 1, 1, 2, 3, 4, 5]","6","links","gewonnen","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"1213","Dienstag, 16. August 2016","09:05:34","Diamond Giselle","3299","[1, 1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"1214","Dienstag, 16. August 2016","09:06:22","Diamond Giselle","3304","[1, 1, 1, 2, 3]","4","links","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"1215","Dienstag, 16. August 2016","09:07:11","Diamond Giselle","3300","[1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1216","Dienstag, 16. August 2016","09:08:02","Diamond Giselle","3305","[1, 1, 2, 3]","4","links","gewonnen","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"1217","Dienstag, 16. August 2016","09:08:51","Diamond Giselle","3309","[1, 2]","3","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"1218","Dienstag, 16. August 2016","09:09:40","Diamond Giselle","3312","[1, 1, 1, 1, 1]","2","links","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1219","Dienstag, 16. August 2016","09:10:30","Diamond Giselle","3310","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1220","Dienstag, 16. August 2016","09:11:20","Diamond Giselle","3307","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"1221","Dienstag, 16. August 2016","09:12:09","Diamond Giselle","3311","[1, 1, 1, 1, 2]","3","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1222","Dienstag, 16. August 2016","09:13:00","Diamond Giselle","3308","[1, 1, 1, 1, 2, 3]","4","links","verloren","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"1223","Dienstag, 16. August 2016","09:13:49","Diamond Giselle","3304","[1, 1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1224","Dienstag, 16. August 2016","09:14:39","Diamond Giselle","3309","[1, 1, 1, 2, 3]","4","links","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1225","Dienstag, 16. August 2016","09:15:28","Diamond Giselle","3305","[1, 1, 1, 2, 3, 4]","5","rechts","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"1226","Dienstag, 16. August 2016","09:16:19","Diamond Giselle","3300","[1, 1, 1, 2, 3, 4, 5]","6","links","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"1227","Dienstag, 16. August 2016","09:18:09","Phoenix Yuxin","3294","[1, 1, 1, 2, 3, 4, 5, 6]","7","rechts","gewonnen","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1228","Dienstag, 16. August 2016","09:18:56","Phoenix Yuxin","3301","[1, 1, 2, 3, 4, 5]","6","links","verloren","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1229","Dienstag, 16. August 2016","09:19:36","Phoenix Yuxin","3295","[1, 1, 2, 3, 4, 5, 6]","7","rechts","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1230","Dienstag, 16. August 2016","09:20:22","Phoenix Yuxin","3288","[1, 1, 2, 3, 4, 5, 6, 7]","8","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1231","Dienstag, 16. August 2016","09:21:05","Phoenix Yuxin","3296","[1, 2, 3, 4, 5, 6]","7","rechts","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1232","Dienstag, 16. August 2016","09:21:52","Phoenix Yuxin","3303","[2, 3, 4, 5]","7","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1233","Dienstag, 16. August 2016","09:22:37","Phoenix Yuxin","3296","[2, 3, 4, 5, 7]","9","rechts","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"1234","Dienstag, 16. August 2016","09:23:23","Phoenix Yuxin","3287","[2, 3, 4, 5, 7, 9]","11","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"1235","Dienstag, 16. August 2016","09:24:10","Phoenix Yuxin","3298","[3, 4, 5, 7]","10","rechts","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"1236","Dienstag, 16. August 2016","09:24:57","Phoenix Yuxin","3308","[4, 5]","9","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1237","Dienstag, 16. August 2016","09:25:44","Phoenix Yuxin","3299","[4, 5, 9]","13","rechts","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1238","Dienstag, 16. August 2016","09:26:26","Phoenix Yuxin","3286","[4, 5, 9, 13]","17","links","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"1239","Dienstag, 16. August 2016","09:27:11","Phoenix Yuxin","3269","[4, 5, 9, 13, 17]","21","rechts","gewonnen","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1240","Dienstag, 16. August 2016","09:28:01","Phoenix Yuxin","3290","[5, 9, 13]","18","links","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"1241","Dienstag, 16. August 2016","09:28:43","Phoenix Yuxin","3308","[9]","9","rechts","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1242","Dienstag, 16. August 2016","10:33:29","Speed Deizija","3317","[1, 1, 1, 1, 1]","2","links","gewonnen","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1243","Dienstag, 16. August 2016","10:33:51","Speed Deizija","3319","[1, 1, 1]","2","rechts","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"1244","Dienstag, 16. August 2016","10:34:23","Speed Deizija","3321","[1]","1","links","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"1245","Dienstag, 16. August 2016","10:34:50","Speed Deizija","3322","[1, 1, 1, 1, 1]","2","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1246","Dienstag, 16. August 2016","10:35:18","Speed Deizija","3320","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"1247","Dienstag, 16. August 2016","10:35:47","Speed Deizija","3323","[1, 1, 1, 1]","2","rechts","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"1248","Dienstag, 16. August 2016","10:36:11","Speed Deizija","3325","[1, 1]","2","links","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"1249","Dienstag, 16. August 2016","10:36:46","Speed Deizija","3323","[1, 1, 2]","3","rechts","gewonnen","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"1250","Dienstag, 16. August 2016","10:37:12","Speed Deizija","3326","[1]","1","links","verloren","12","rot","gerade","niedrig","1.Dutzend","3.Kolonne"
"1251","Dienstag, 16. August 2016","10:37:41","Speed Deizija","3325","[1, 1]","2","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"1252","Dienstag, 16. August 2016","10:38:08","Speed Deizija","3323","[1, 1, 2]","3","links","gewonnen","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"1253","Dienstag, 16. August 2016","10:38:37","Speed Deizija","3326","[1]","1","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1254","Dienstag, 16. August 2016","10:39:05","Speed Deizija","3327","[1, 1, 1, 1, 1]","2","links","gewonnen","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"1255","Dienstag, 16. August 2016","10:39:34","Speed Deizija","3329","[1, 1, 1]","2","rechts","gewonnen","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"1256","Dienstag, 16. August 2016","10:40:04","Speed Deizija","3331","[1]","1","links","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"1257","Dienstag, 16. August 2016","10:40:30","Speed Deizija","3332","[1, 1, 1, 1, 1]","2","rechts","verloren","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"1258","Dienstag, 16. August 2016","10:40:56","Speed Deizija","3330","[1, 1, 1, 1, 1, 2]","3","links","verloren","0","grün","null","null","null","null"
"1259","Dienstag, 16. August 2016","10:41:28","Speed Deizija","3327","[1, 1, 1, 1, 1, 2, 3]","4","rechts","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"1260","Dienstag, 16. August 2016","10:41:58","Speed Deizija","3331","[1, 1, 1, 1, 2]","3","links","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"1261","Dienstag, 16. August 2016","10:42:23","Speed Deizija","3328","[1, 1, 1, 1, 2, 3]","4","rechts","gewonnen","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
